Case_Number,Year,Type,Country,Activity,Sex,Age,Fatal (Y/N),Species,Month,Country_Code,Latitude,Longitude,Season
1956-02-10,1956,Unprovoked,AUSTRALIA,swimming,M,8.0,N,,2,AU,-27.0,133.0,Summer
1956-01-16,1956,Unprovoked,AUSTRALIA,snorkeling,M,18.0,N,,1,AU,-27.0,133.0,Summer
1956-01-05,1956,Unprovoked,AUSTRALIA,surfing,M,25.0,N,,1,AU,-27.0,133.0,Summer
1955-12-31,1955,Watercraft,AUSTRALIA,,,,N,,12,AU,-27.0,133.0,Spring
1955-10-16,1955,Provoked,AUSTRALIA,multiple activities,M,28.0,N,,10,AU,-27.0,133.0,Spring
1955-08-00,1955,Watercraft,AUSTRALIA,fishing,,,N,,8,AU,-27.0,133.0,Winter
1955-03-09,1955,Unprovoked,AUSTRALIA,surfing,M,22.0,Y,,3,AU,-27.0,133.0,Summer
1955-03-00,1955,Provoked,AUSTRALIA,wading,M,25.0,N,,3,AU,-27.0,133.0,Summer
1955-02-05,1955,Unprovoked,AUSTRALIA,swimming,M,25.0,Y,white shark,2,AU,-27.0,133.0,Summer
1955-02-01,1955,Watercraft,AUSTRALIA,rowing sports,,,N,,2,AU,-27.0,133.0,Summer
1955-02-00,1955,Watercraft,AUSTRALIA,rowing sports,,,N,,2,AU,-27.0,133.0,Summer
1955-01-17,1955,Unprovoked,AUSTRALIA,,M,13.0,Y,bronze whaler shark,1,AU,-27.0,133.0,Summer
1954-12-11,1954,Unprovoked,AUSTRALIA,swimming,M,23.0,Y,,12,AU,-27.0,133.0,Spring
1954-09-04,1954,Unprovoked,AUSTRALIA,multiple activities,M,35.0,Y,,9,AU,-27.0,133.0,Winter
1954-06-27,1954,Unprovoked,AUSTRALIA,snorkeling,M,30.0,N,,6,AU,-27.0,133.0,Autumn
1954-02-27,1954,Unprovoked,AUSTRALIA,swimming,M,23.0,Y,,2,AU,-27.0,133.0,Summer
1954-01-30,1954,Unprovoked,AUSTRALIA,swimming,M,,N,,1,AU,-27.0,133.0,Summer
1954-01-22,1954,Unprovoked,AUSTRALIA,multiple activities,M,30.0,N,,1,AU,-27.0,133.0,Summer
1953-12-13,1953,Unprovoked,AUSTRALIA,multiple activities,M,16.0,N,,12,AU,-27.0,133.0,Spring
1953-12-00,1953,Unprovoked,AUSTRALIA,surfing,M,,N,,12,AU,-27.0,133.0,Spring
1953-10-00,1953,Provoked,AUSTRALIA,,M,,N,,10,AU,-27.0,133.0,Spring
1953-06-00,1953,Provoked,AUSTRALIA,,M,,N,,6,AU,-27.0,133.0,Autumn
1953-04-07,1953,Watercraft,AUSTRALIA,,,,N,,4,AU,-27.0,133.0,Autumn
1953-03-22,1953,Unprovoked,AUSTRALIA,multiple activities,M,23.0,N,,3,AU,-27.0,133.0,Summer
1953-03-19,1953,Unprovoked,AUSTRALIA,multiple activities,M,,N,,3,AU,-27.0,133.0,Summer
1953-02-15,1953,Unprovoked,AUSTRALIA,multiple activities,M,25.0,N,wobbegong,2,AU,-27.0,133.0,Summer
1953-02-00,1953,Unprovoked,AUSTRALIA,multiple activities,M,,N,wobbegong,2,AU,-27.0,133.0,Summer
1953-01-20,1953,Provoked,AUSTRALIA,fishing,M,61.0,N,,1,AU,-27.0,133.0,Summer
1953-01-08,1953,Watercraft,AUSTRALIA,fishing,,,N,,1,AU,-27.0,133.0,Summer
1953-00-00,1953,Unprovoked,AUSTRALIA,multiple activities,M,,N,wobbegong,0,AU,-27.0,133.0,
1952-12-24,1952,Unprovoked,AUSTRALIA,surfing,M,,N,,12,AU,-27.0,133.0,Spring
1952-12-21,1952,Unprovoked,AUSTRALIA,fishing,M,25.0,N,,12,AU,-27.0,133.0,Spring
1952-05-07,1952,Unprovoked,AUSTRALIA,multiple activities,M,,N,,5,AU,-27.0,133.0,Autumn
1952-04-06,1952,Watercraft,AUSTRALIA,fishing,,,N,white shark,4,AU,-27.0,133.0,Autumn
1952-01-07,1952,Unprovoked,AUSTRALIA,surfing,M,,N,,1,AU,-27.0,133.0,Summer
1951-12-16,1951,Provoked,AUSTRALIA,multiple activities,M,18.0,N,wobbegong,12,AU,-27.0,133.0,Spring
1951-12-06,1951,Unprovoked,AUSTRALIA,,M,21.0,Y,,12,AU,-27.0,133.0,Spring
1951-10-22,1951,Unprovoked,AUSTRALIA,swimming,M,42.0,Y,,10,AU,-27.0,133.0,Spring
1951-09-02,1951,Unprovoked,AUSTRALIA,surfing,M,56.0,Y,,9,AU,-27.0,133.0,Winter
1951-03-26,1951,Provoked,AUSTRALIA,surfing,M,23.0,N,wobbegong,3,AU,-27.0,133.0,Summer
1951-03-24,1951,Unprovoked,AUSTRALIA,multiple activities,M,,N,,3,AU,-27.0,133.0,Summer
1951-02-03,1951,Unprovoked,AUSTRALIA,multiple activities,M,20.0,N,,2,AU,-27.0,133.0,Summer
1951-02-01,1951,Unprovoked,AUSTRALIA,swimming,M,14.0,N,,2,AU,-27.0,133.0,Summer
1950-12-31,1950,Unprovoked,AUSTRALIA,multiple activities,M,19.0,N,nurse shark,12,AU,-27.0,133.0,Spring
1950-12-19,1950,Unprovoked,AUSTRALIA,swimming,,,N,wobbegong,12,AU,-27.0,133.0,Spring
1950-12-16,1950,Unprovoked,AUSTRALIA,,M,20.0,Y,,12,AU,-27.0,133.0,Spring
1950-11-29,1950,Provoked,AUSTRALIA,snorkeling,M,17.0,N,,11,AU,-27.0,133.0,Spring
1950-11-25,1950,Unprovoked,AUSTRALIA,surfing,M,21.0,N,white shark,11,AU,-27.0,133.0,Spring
1950-11-12,1950,Watercraft,AUSTRALIA,rowing sports,M,18.0,N,,11,AU,-27.0,133.0,Spring
1950-10-04,1950,Unprovoked,AUSTRALIA,fishing,M,25.0,N,,10,AU,-27.0,133.0,Spring
1950-07-27,1950,Watercraft,AUSTRALIA,fishing,,,N,white shark,7,AU,-27.0,133.0,Winter
1950-04-09,1950,Sea Disaster,AUSTRALIA,multiple activities,M,50.0,Y,,4,AU,-27.0,133.0,Autumn
1950-02-18,1950,Unprovoked,AUSTRALIA,multiple activities,M,,N,,2,AU,-27.0,133.0,Summer
1950-01-12,1950,Unprovoked,AUSTRALIA,swimming,M,,N,,1,AU,-27.0,133.0,Summer
1950-00-00,1950,Watercraft,AUSTRALIA,,M,,N,white shark,0,AU,-27.0,133.0,
2018-06-04,2018,Provoked,MEXICO,snorkeling,M,,N,tiger shark,6,MX,23.0,-102.0,Spring
2017-07-07,2017,Provoked,MEXICO,fishing,M,32.0,N,tiger shark,7,MX,23.0,-102.0,Summer
2017-05-06,2017,Unprovoked,MEXICO,snorkeling,M,33.0,Y,,5,MX,23.0,-102.0,Spring
2015-03-10,2015,Provoked,MEXICO,fishing,M,36.0,N,,3,MX,23.0,-102.0,Winter
2013-07-29,2013,Unprovoked,MEXICO,wading,F,,N,,7,MX,23.0,-102.0,Summer
2013-04-24,2013,Unprovoked,MEXICO,swimming,F,34.0,N,tiger shark,4,MX,23.0,-102.0,Spring
2012-11-22,2012,Unprovoked,MEXICO,swimming,M,32.0,Y,,11,MX,23.0,-102.0,Autumn
2012-05-29,2012,Unprovoked,MEXICO,multiple activities,M,46.0,N,bull shark,5,MX,23.0,-102.0,Spring
2011-03-24,2011,Unprovoked,MEXICO,swimming,F,,N,bull shark,3,MX,23.0,-102.0,Winter
2011-03-21,2011,Unprovoked,MEXICO,swimming,M,46.0,N,,3,MX,23.0,-102.0,Winter
2011-02-04,2011,Provoked,MEXICO,fishing,M,,N,,2,MX,23.0,-102.0,Winter
2011-01-31,2011,Unprovoked,MEXICO,swimming,F,38.0,N,,1,MX,23.0,-102.0,Winter
2011-01-28,2011,Provoked,MEXICO,fishing,M,25.0,N,,1,MX,23.0,-102.0,Winter
2011-01-12,2011,Unprovoked,MEXICO,,M,37.0,N,,1,MX,23.0,-102.0,Winter
2008-07-26,2008,Unprovoked,MEXICO,swimming,M,33.0,N,,7,MX,23.0,-102.0,Summer
2008-05-24,2008,Unprovoked,MEXICO,surfing,M,49.0,N,,5,MX,23.0,-102.0,Spring
2008-05-23,2008,Unprovoked,MEXICO,surfing,M,21.0,Y,,5,MX,23.0,-102.0,Spring
2008-04-28,2008,Unprovoked,MEXICO,surfing,M,24.0,Y,tiger shark,4,MX,23.0,-102.0,Spring
2008-00-00,2008,Unprovoked,MEXICO,surfing,M,26.0,N,hammerhead shark,0,MX,23.0,-102.0,
2005-06-21,2005,Unprovoked,MEXICO,surfing,M,,N,,6,MX,23.0,-102.0,Spring
2001-09-30,2001,Unprovoked,MEXICO,surfing,M,26.0,N,tiger shark,9,MX,23.0,-102.0,Summer
2001-07-06,2001,Unprovoked,MEXICO,surfing,M,42.0,N,,7,MX,23.0,-102.0,Summer
1997-08-14,1997,Unprovoked,MEXICO,snorkeling,M,33.0,Y,tiger shark,8,MX,23.0,-102.0,Summer
1993-06-11,1993,Unprovoked,MEXICO,snorkeling,F,42.0,Y,,6,MX,23.0,-102.0,Spring
1992-05-00,1992,Unprovoked,MEXICO,snorkeling,M,,N,,5,MX,23.0,-102.0,Spring
1984-09-11,1984,Provoked,MEXICO,multiple activities,M,,N,white shark,9,MX,23.0,-102.0,Summer
1980-08-22,1980,Unprovoked,MEXICO,snorkeling,M,22.0,Y,,8,MX,23.0,-102.0,Summer
1980-04-00,1980,Unprovoked,MEXICO,surfing,F,13.0,N,tiger shark,4,MX,23.0,-102.0,Spring
1977-01-00,1977,Unprovoked,MEXICO,swimming,M,,Y,,1,MX,23.0,-102.0,Winter
1973-12-00,1973,Unprovoked,MEXICO,swimming,M,,Y,,12,MX,23.0,-102.0,Autumn
1973-09-09,1973,Unprovoked,MEXICO,multiple activities,M,37.0,Y,white shark,9,MX,23.0,-102.0,Summer
1973-04-04,1973,Unprovoked,MEXICO,wading,M,45.0,Y,,4,MX,23.0,-102.0,Spring
1973-02-27,1973,Unprovoked,MEXICO,swimming,,57.0,Y,,2,MX,23.0,-102.0,Winter
1972-12-25,1972,Unprovoked,MEXICO,surfing,M,17.0,Y,,12,MX,23.0,-102.0,Autumn
1971-04-06,1971,Unprovoked,MEXICO,surfing,M,19.0,Y,,4,MX,23.0,-102.0,Spring
1970-01-10,1970,Unprovoked,MEXICO,swimming,M,22.0,N,,1,MX,23.0,-102.0,Winter
1967-10-26,1967,Unprovoked,MEXICO,swimming,,,Y,,10,MX,23.0,-102.0,Autumn
1967-02-06,1967,Sea Disaster,MEXICO,swimming,M,,Y,,2,MX,23.0,-102.0,Winter
1965-09-08,1965,Unprovoked,MEXICO,,M,23.0,N,,9,MX,23.0,-102.0,Summer
1965-07-26,1965,Unprovoked,MEXICO,swimming,M,25.0,Y,,7,MX,23.0,-102.0,Summer
1965-06-09,1965,Unprovoked,MEXICO,swimming,M,38.0,N,,6,MX,23.0,-102.0,Spring
1965-05-29,1965,Unprovoked,MEXICO,swimming,M,,Y,,5,MX,23.0,-102.0,Spring
1965-05-28,1965,Unprovoked,MEXICO,swimming,M,,Y,,5,MX,23.0,-102.0,Spring
1965-05-00,1965,Unprovoked,MEXICO,swimming,M,35.0,N,,5,MX,23.0,-102.0,Spring
1964-08-23,1964,Unprovoked,MEXICO,swimming,M,19.0,N,,8,MX,23.0,-102.0,Summer
1962-10-25,1962,Unprovoked,MEXICO,wading,M,32.0,Y,,10,MX,23.0,-102.0,Autumn
1962-09-22,1962,Unprovoked,MEXICO,swimming,M,20.0,N,,9,MX,23.0,-102.0,Summer
1959-09-00,1959,Unprovoked,MEXICO,,F,,Y,,9,MX,23.0,-102.0,Summer
1959-07-00,1959,Unprovoked,MEXICO,wading,M,,Y,,7,MX,23.0,-102.0,Summer
1959-06-14,1959,Unprovoked,MEXICO,swimming,M,,Y,,6,MX,23.0,-102.0,Spring
1958-10-00,1958,Provoked,MEXICO,,M,,N,,10,MX,23.0,-102.0,Autumn
1958-08-31,1958,Watercraft,MEXICO,,,,N,hammerhead shark,8,MX,23.0,-102.0,Summer
1958-07-31,1958,Unprovoked,MEXICO,swimming,F,,Y,,7,MX,23.0,-102.0,Summer
1954-00-00,1954,Unprovoked,MEXICO,snorkeling,M,,Y,,0,MX,23.0,-102.0,
1953-07-31,1953,Unprovoked,MEXICO,wading,F,18.0,Y,,7,MX,23.0,-102.0,Summer
1951-05-22,1951,Unprovoked,MEXICO,snorkeling,M,16.0,N,,5,MX,23.0,-102.0,Spring
2018-06-03,2018,Unprovoked,BRAZIL,swimming,M,18.0,Y,tiger shark,6,BR,-10.0,-55.0,Autumn
2018-04-15,2018,Unprovoked,BRAZIL,swimming,M,34.0,,,4,BR,-10.0,-55.0,Autumn
2018-01-12,2018,Unprovoked,BRAZIL,surfing,M,20.0,N,,1,BR,-10.0,-55.0,Summer
2017-02-06,2017,Provoked,BRAZIL,,F,,N,lemon shark,2,BR,-10.0,-55.0,Summer
2017-01-24,2017,Unprovoked,BRAZIL,swimming,M,21.0,N,,1,BR,-10.0,-55.0,Summer
2016-03-02,2016,Unprovoked,BRAZIL,swimming,M,41.0,N,tiger shark,3,BR,-10.0,-55.0,Summer
2016-02-02,2016,Unprovoked,BRAZIL,swimming,M,41.0,N,tiger shark,2,BR,-10.0,-55.0,Summer
2015-12-21,2015,Unprovoked,BRAZIL,snorkeling,M,32.0,N,tiger shark,12,BR,-10.0,-55.0,Spring
2014-06-09,2014,Unprovoked,BRAZIL,fishing,M,43.0,N,,6,BR,-10.0,-55.0,Autumn
2013-07-22,2013,Unprovoked,BRAZIL,swimming,F,18.0,Y,,7,BR,-10.0,-55.0,Winter
2013-05-23,2013,Unprovoked,BRAZIL,,M,41.0,Y,,5,BR,-10.0,-55.0,Autumn
2012-08-26,2012,Unprovoked,BRAZIL,swimming,M,18.0,Y,,8,BR,-10.0,-55.0,Winter
2011-11-12,2011,Unprovoked,BRAZIL,surfing,M,35.0,N,,11,BR,-10.0,-55.0,Spring
2011-06-29,2011,Unprovoked,BRAZIL,surfing,M,21.0,N,,6,BR,-10.0,-55.0,Autumn
2010-01-30,2010,Unprovoked,BRAZIL,surfing,M,29.0,N,hammerhead shark,1,BR,-10.0,-55.0,Summer
2009-09-13,2009,Provoked,BRAZIL,,M,34.0,Y,,9,BR,-10.0,-55.0,Winter
2009-09-07,2009,Unprovoked,BRAZIL,swimming,M,15.0,Y,,9,BR,-10.0,-55.0,Winter
2008-06-24,2008,Unprovoked,BRAZIL,surfing,M,,N,,6,BR,-10.0,-55.0,Autumn
2008-06-11,2008,Unprovoked,BRAZIL,surfing,M,14.0,N,,6,BR,-10.0,-55.0,Autumn
2008-06-01,2008,Unprovoked,BRAZIL,swimming,M,14.0,N,bull shark,6,BR,-10.0,-55.0,Autumn
2007-12-07,2007,Unprovoked,BRAZIL,,M,28.0,N,,12,BR,-10.0,-55.0,Spring
2006-09-03,2006,Unprovoked,BRAZIL,,M,20.0,Y,,9,BR,-10.0,-55.0,Winter
2006-07-10,2006,Unprovoked,BRAZIL,,M,,Y,tiger shark,7,BR,-10.0,-55.0,Winter
2006-06-18,2006,Unprovoked,BRAZIL,surfing,M,27.0,Y,,6,BR,-10.0,-55.0,Autumn
2006-05-21,2006,Unprovoked,BRAZIL,surfing,M,33.0,N,,5,BR,-10.0,-55.0,Autumn
2006-04-09,2006,Unprovoked,BRAZIL,swimming,M,35.0,N,tiger shark,4,BR,-10.0,-55.0,Autumn
2005-02-04,2005,Unprovoked,BRAZIL,surfing,M,12.0,N,,2,BR,-10.0,-55.0,Summer
2004-09-08,2004,Unprovoked,BRAZIL,swimming,,,Y,,9,BR,-10.0,-55.0,Winter
2004-08-21,2004,Unprovoked,BRAZIL,swimming,M,24.0,N,tiger shark,8,BR,-10.0,-55.0,Winter
2004-05-23,2004,Unprovoked,BRAZIL,swimming,M,17.0,N,bull shark,5,BR,-10.0,-55.0,Autumn
2004-05-22,2004,Unprovoked,BRAZIL,wading,F,24.0,N,,5,BR,-10.0,-55.0,Autumn
2004-05-01,2004,Unprovoked,BRAZIL,swimming,M,22.0,Y,,5,BR,-10.0,-55.0,Autumn
2004-03-29,2004,Unprovoked,BRAZIL,surfing,M,22.0,N,bull shark,3,BR,-10.0,-55.0,Summer
2004-02-29,2004,Unprovoked,BRAZIL,swimming,M,29.0,Y,,2,BR,-10.0,-55.0,Summer
2003-06-24,2003,Unprovoked,BRAZIL,,M,,Y,,6,BR,-10.0,-55.0,Autumn
2003-04-26,2003,Provoked,BRAZIL,,M,,N,,4,BR,-10.0,-55.0,Autumn
2003-04-25,2003,Unprovoked,BRAZIL,swimming,M,16.0,N,,4,BR,-10.0,-55.0,Autumn
2003-04-23,2003,Unprovoked,BRAZIL,surfing,M,17.0,N,bull shark,4,BR,-10.0,-55.0,Autumn
2003-04-23,2003,Unprovoked,BRAZIL,swimming,M,7.0,N,,4,BR,-10.0,-55.0,Autumn
2002-12-01,2002,Unprovoked,BRAZIL,surfing,M,19.0,Y,,12,BR,-10.0,-55.0,Spring
2002-10-14,2002,Unprovoked,BRAZIL,swimming,M,36.0,Y,,10,BR,-10.0,-55.0,Spring
2002-09-16,2002,Unprovoked,BRAZIL,swimming,M,19.0,N,tiger shark,9,BR,-10.0,-55.0,Winter
2002-07-09,2002,Unprovoked,BRAZIL,surfing,M,22.0,N,tiger shark,7,BR,-10.0,-55.0,Winter
2002-05-10,2002,Unprovoked,BRAZIL,surfing,M,40.0,N,,5,BR,-10.0,-55.0,Autumn
2002-03-24,2002,Unprovoked,BRAZIL,swimming,M,16.0,Y,,3,BR,-10.0,-55.0,Summer
2002-01-03,2002,Unprovoked,BRAZIL,swimming,,,Y,,1,BR,-10.0,-55.0,Summer
2001-04-02,2001,Unprovoked,BRAZIL,,F,12.0,N,,4,BR,-10.0,-55.0,Autumn
2001-03-03,2001,Unprovoked,BRAZIL,swimming,M,20.0,Y,,3,BR,-10.0,-55.0,Summer
1999-12-26,1999,Unprovoked,BRAZIL,surfing,M,18.0,N,tiger shark,12,BR,-10.0,-55.0,Spring
1999-11-06,1999,Unprovoked,BRAZIL,multiple activities,M,39.0,N,,11,BR,-10.0,-55.0,Spring
1999-05-01,1999,Unprovoked,BRAZIL,surfing,M,21.0,N,tiger shark,5,BR,-10.0,-55.0,Autumn
1999-03-18,1999,Provoked,BRAZIL,,M,,N,,3,BR,-10.0,-55.0,Summer
1998-11-02,1998,Unprovoked,BRAZIL,surfing,M,22.0,Y,white shark,11,BR,-10.0,-55.0,Spring
1998-10-04,1998,Unprovoked,BRAZIL,surfing,M,17.0,N,,10,BR,-10.0,-55.0,Spring
1998-07-26,1998,Unprovoked,BRAZIL,surfing,M,,N,,7,BR,-10.0,-55.0,Winter
1998-04-01,1998,Unprovoked,BRAZIL,swimming,M,,Y,,4,BR,-10.0,-55.0,Autumn
1997-09-16,1997,Unprovoked,BRAZIL,swimming,M,20.0,Y,,9,BR,-10.0,-55.0,Winter
1997-07-17,1997,Unprovoked,BRAZIL,surfing,M,,N,,7,BR,-10.0,-55.0,Winter
1997-07-02,1997,Unprovoked,BRAZIL,surfing,,,N,,7,BR,-10.0,-55.0,Winter
1997-06-07,1997,Unprovoked,BRAZIL,swimming,M,,,,6,BR,-10.0,-55.0,Autumn
1997-04-20,1997,Unprovoked,BRAZIL,multiple activities,M,22.0,N,white shark,4,BR,-10.0,-55.0,Autumn
1996-10-28,1996,Unprovoked,BRAZIL,surfing,,,N,,10,BR,-10.0,-55.0,Spring
1996-10-28,1996,Unprovoked,BRAZIL,surfing,M,,N,,10,BR,-10.0,-55.0,Spring
1996-10-00,1996,Unprovoked,BRAZIL,,,,N,,10,BR,-10.0,-55.0,Spring
1996-04-07,1996,Unprovoked,BRAZIL,swimming,M,,Y,,4,BR,-10.0,-55.0,Autumn
1995-08-27,1995,Unprovoked,BRAZIL,surfing,M,,N,,8,BR,-10.0,-55.0,Winter
1995-07-07,1995,Unprovoked,BRAZIL,surfing,M,18.0,Y,,7,BR,-10.0,-55.0,Winter
1995-03-05,1995,Unprovoked,BRAZIL,swimming,,,Y,,3,BR,-10.0,-55.0,Summer
1995-01-02,1995,Unprovoked,BRAZIL,surfing,M,17.0,N,,1,BR,-10.0,-55.0,Summer
1994-12-13,1994,Unprovoked,BRAZIL,surfing,M,,N,,12,BR,-10.0,-55.0,Spring
1994-12-11,1994,Unprovoked,BRAZIL,surfing,M,,N,,12,BR,-10.0,-55.0,Spring
1994-12-01,1994,Unprovoked,BRAZIL,surfing,M,,Y,,12,BR,-10.0,-55.0,Spring
1994-10-18,1994,Unprovoked,BRAZIL,surfing,,,N,,10,BR,-10.0,-55.0,Spring
1994-10-17,1994,Unprovoked,BRAZIL,surfing,M,,N,,10,BR,-10.0,-55.0,Spring
1994-07-24,1994,Unprovoked,BRAZIL,surfing,M,15.0,N,,7,BR,-10.0,-55.0,Winter
1994-07-09,1994,Unprovoked,BRAZIL,swimming,M,,Y,,7,BR,-10.0,-55.0,Winter
1994-07-08,1994,Unprovoked,BRAZIL,surfing,M,,N,,7,BR,-10.0,-55.0,Winter
1994-03-01,1994,Unprovoked,BRAZIL,surfing,M,25.0,N,,3,BR,-10.0,-55.0,Summer
1994-01-31,1994,Unprovoked,BRAZIL,swimming,M,,N,,1,BR,-10.0,-55.0,Summer
1993-06-30,1993,Unprovoked,BRAZIL,swimming,M,,Y,,6,BR,-10.0,-55.0,Autumn
1993-03-27,1993,Unprovoked,BRAZIL,surfing,M,,N,,3,BR,-10.0,-55.0,Summer
1993-01-23,1993,Unprovoked,BRAZIL,surfing,M,15.0,N,,1,BR,-10.0,-55.0,Summer
1992-10-11,1992,Unprovoked,BRAZIL,surfing,,,N,,10,BR,-10.0,-55.0,Spring
1992-09-18,1992,Unprovoked,BRAZIL,surfing,M,,N,,9,BR,-10.0,-55.0,Winter
1992-09-10,1992,Unprovoked,BRAZIL,swimming,M,,Y,,9,BR,-10.0,-55.0,Winter
1992-07-08,1992,Unprovoked,BRAZIL,surfing,M,,N,,7,BR,-10.0,-55.0,Winter
1992-07-08,1992,Unprovoked,BRAZIL,surfing,M,,N,,7,BR,-10.0,-55.0,Winter
1992-06-28,1992,Unprovoked,BRAZIL,swimming,M,,Y,,6,BR,-10.0,-55.0,Autumn
1991-04-24,1991,Provoked,BRAZIL,fishing,,,N,,4,BR,-10.0,-55.0,Autumn
1981-03-00,1981,Unprovoked,BRAZIL,snorkeling,,,,white shark,3,BR,-10.0,-55.0,Summer
1981-02-00,1981,Unprovoked,BRAZIL,multiple activities,,,N,,2,BR,-10.0,-55.0,Summer
1980-11-11,1980,Unprovoked,BRAZIL,swimming,M,16.0,Y,,11,BR,-10.0,-55.0,Spring
1980-03-28,1980,Unprovoked,BRAZIL,swimming,M,,N,,3,BR,-10.0,-55.0,Summer
1974-04-25,1974,Sea Disaster,BRAZIL,fishing,M,,Y,,4,BR,-10.0,-55.0,Autumn
2018-05-12,2018,Unprovoked,SOUTH AFRICA,surfing,M,,N,,5,ZA,-29.0,24.0,Autumn
2018-04-22,2018,Unprovoked,SOUTH AFRICA,rowing sports,M,33.0,N,white shark,4,ZA,-29.0,24.0,Autumn
2018-04-03,2018,Unprovoked,SOUTH AFRICA,surfing,M,19.0,N,white shark,4,ZA,-29.0,24.0,Autumn
2018-02-24,2018,Unprovoked,SOUTH AFRICA,snorkeling,M,38.0,N,blacktip shark,2,ZA,-29.0,24.0,Summer
2017-09-03,2017,Unprovoked,SOUTH AFRICA,swimming,M,,Y,,9,ZA,-29.0,24.0,Winter
2017-07-07,2017,Unprovoked,SOUTH AFRICA,surfing,F,13.0,N,white shark,7,ZA,-29.0,24.0,Winter
2017-04-29,2017,Unprovoked,SOUTH AFRICA,surfing,M,14.0,N,,4,ZA,-29.0,24.0,Autumn
2017-02-06,2017,Watercraft,SOUTH AFRICA,fishing,M,,N,tiger shark,2,ZA,-29.0,24.0,Summer
2016-12-19,2016,Unprovoked,SOUTH AFRICA,surfing,M,55.0,N,white shark,12,ZA,-29.0,24.0,Spring
2016-06-23,2016,Unprovoked,SOUTH AFRICA,multiple activities,M,43.0,N,white shark,6,ZA,-29.0,24.0,Autumn
2016-04-22,2016,Unprovoked,SOUTH AFRICA,surfing,M,,N,white shark,4,ZA,-29.0,24.0,Autumn
2016-01-29,2016,Watercraft,SOUTH AFRICA,fishing,M,,N,,1,ZA,-29.0,24.0,Summer
2015-12-26,2015,Watercraft,SOUTH AFRICA,fishing,M,,N,white shark,12,ZA,-29.0,24.0,Spring
2015-12-08,2015,Unprovoked,SOUTH AFRICA,multiple activities,F,22.0,N,,12,ZA,-29.0,24.0,Spring
2015-10-25,2015,Unprovoked,SOUTH AFRICA,surfing,M,42.0,N,white shark,10,ZA,-29.0,24.0,Spring
2015-07-19,2015,Unprovoked,SOUTH AFRICA,surfing,M,34.0,N,white shark,7,ZA,-29.0,24.0,Winter
2015-06-27,2015,Unprovoked,SOUTH AFRICA,surfing,M,19.0,N,white shark,6,ZA,-29.0,24.0,Autumn
2015-06-26,2015,Unprovoked,SOUTH AFRICA,surfing,M,23.0,N,white shark,6,ZA,-29.0,24.0,Autumn
2015-05-02,2015,Unprovoked,SOUTH AFRICA,snorkeling,M,29.0,N,white shark,5,ZA,-29.0,24.0,Autumn
2015-03-26,2015,Watercraft,SOUTH AFRICA,fishing,M,36.0,N,white shark,3,ZA,-29.0,24.0,Summer
2015-01-23,2015,Unprovoked,SOUTH AFRICA,swimming,M,24.0,N,,1,ZA,-29.0,24.0,Summer
2015-01-03,2015,Unprovoked,SOUTH AFRICA,surfing,M,15.0,N,,1,ZA,-29.0,24.0,Summer
2014-08-01,2014,Unprovoked,SOUTH AFRICA,surfing,M,20.0,N,white shark,8,ZA,-29.0,24.0,Winter
2014-05-04,2014,Unprovoked,SOUTH AFRICA,snorkeling,,,N,,5,ZA,-29.0,24.0,Autumn
2014-04-12,2014,Watercraft,SOUTH AFRICA,,,,N,white shark,4,ZA,-29.0,24.0,Autumn
2014-04-12,2014,Provoked,SOUTH AFRICA,fishing,M,,N,,4,ZA,-29.0,24.0,Autumn
2014-03-22,2014,Unprovoked,SOUTH AFRICA,swimming,M,66.0,Y,,3,ZA,-29.0,24.0,Summer
2013-12-16,2013,Unprovoked,SOUTH AFRICA,surfing,M,19.0,N,white shark,12,ZA,-29.0,24.0,Spring
2013-10-11,2013,Unprovoked,SOUTH AFRICA,multiple activities,M,74.0,Y,white shark,10,ZA,-29.0,24.0,Spring
2013-08-08,2013,Unprovoked,SOUTH AFRICA,,M,,N,blacktip shark,8,ZA,-29.0,24.0,Winter
2013-06-16,2013,Unprovoked,SOUTH AFRICA,surfing,M,,N,,6,ZA,-29.0,24.0,Autumn
2013-04-14,2013,Unprovoked,SOUTH AFRICA,snorkeling,M,,N,blue shark,4,ZA,-29.0,24.0,Autumn
2013-03-16,2013,Provoked,SOUTH AFRICA,fishing,M,30.0,N,,3,ZA,-29.0,24.0,Summer
2013-03-16,2013,Unprovoked,SOUTH AFRICA,surfing,M,,N,,3,ZA,-29.0,24.0,Summer
2013-03-03,2013,Unprovoked,SOUTH AFRICA,swimming,M,39.0,N,,3,ZA,-29.0,24.0,Summer
2012-12-25,2012,Unprovoked,SOUTH AFRICA,swimming,M,20.0,Y,tiger shark,12,ZA,-29.0,24.0,Spring
2012-07-06,2012,Unprovoked,SOUTH AFRICA,surfing,M,29.0,N,,7,ZA,-29.0,24.0,Winter
2012-04-19,2012,Unprovoked,SOUTH AFRICA,surfing,M,20.0,Y,white shark,4,ZA,-29.0,24.0,Autumn
2012-02-20,2012,Watercraft,SOUTH AFRICA,fishing,,,N,white shark,2,ZA,-29.0,24.0,Summer
2012-01-15,2012,Unprovoked,SOUTH AFRICA,swimming,M,25.0,Y,bull shark,1,ZA,-29.0,24.0,Summer
2011-12-21,2011,Watercraft,SOUTH AFRICA,fishing,M,35.0,N,,12,ZA,-29.0,24.0,Spring
